Bin_ID,ELectoral_Area,Bin_Type,Irish_X,Irish_Y
WMS1180,NORTH DOCK C,Bigbelly Bin,316868.28265689616,235144.56759636075
WMS4566,ARRAN QUAY B,Cast Iron,314364.0873603689,234876.54894629706
WMS2278,WHITEHALL D,Class B,317582.42026359634,238670.5112618429
WMS0626,ROYAL EXCHANGE B,Class A,315925.3083690218,233755.29007436466
WMS5151,RATHFARNHAM,Class B,314590.8279422071,230244.10911773317
WMS1095,USHERS A,Bigbelly Bin,313672.54669272806,234178.42710063444
WMS5012,CLONTARF EAST C,Class B,320098.43896442413,235833.9504937682
WMS1253,SOUTH DOCK,Bigbelly Bin,317707.7166813014,234042.25730594504
WMS0581,ROYAL EXCHANGE A,Class A,315376.1455747773,233300.4385034006
WMS5283,CLONTARF WEST D,Class B,317928.14588996454,236370.50392407016
WMS0670,ROYAL EXCHANGE B,Class A,315661.12454889796,233803.85086038717
WMS4569,KILMAINHAM A,Cast Iron,310926.8389127123,233581.69447535079
WMS3909,CLONTARF EAST C,Class B,319929.8590790329,235873.00723131228
WMS0232,ROTUNDA A,Class A,315936.4878908809,234952.50009131554
WMS3615,ARRAN QUAY A,Class B,315030.5884796674,235713.98925142523
WMS1207,NORTH DOCK B,Bigbelly Bin,317628.8219309932,234430.49861482682
WMS0478,ROYAL EXCHANGE A,Class A,315763.7423725054,234039.06231722346
WMS3258,TEMPLEOGUE-KIMMAGE MANOR,Class B,313298.8591280754,229828.03228959555
WMS2668,CLONTARF EAST B,Class B,320175.2457676676,235806.28856149584
WMS1505,NORTH CITY,Class A,315510.11204277124,234420.62582520104
WMS0724,SAINT KEVIN'S,Class A,315660.2815930577,232601.0875463162
WMS2584,CLONTARF WEST D,Class B,317735.28176647413,236308.05356440964
WMS1309,PEMBROKE EAST A,Class A,318092.843867049,233877.4372308781
WMS1487,NORTH CITY,Class A,315750.6140232551,234631.99244124602
WMS0394,NORTH CITY,Class A,315421.06809303805,234536.6556045417
WMS1825,GRANGE E,Class B,321339.23886702734,239203.1064531148
WMS3486,AIRPORT,Class B,315597.9679121623,240369.25060057052
WMS4058,PRIORSWOOD E,Cast Iron,318930.30366843415,240243.74202233893
WMS4021,WHITEHALL C,Cast Iron,316783.09478621115,239937.80943902553
WMS4533,DRUMFINN,Cast Iron,309740.7629764758,233699.53539104044
WMS0398,NORTH DOCK C,Class A,316769.6650990313,235190.6039011087
WMS0983,USHERS E,Class A,313419.56729861884,233075.44219568663
WMS2285,BEAUMONT D,Class B,318449.6692365311,238378.60289084673
WMS2812,ASHTOWN A,Class B,311863.80315171106,237104.25889627208
WMS4651,USHERS C,Cast Iron,314227.1022611421,233924.0360550974
WMS0804,MANSION HOUSE B,Class A,316025.0674837929,233786.18184679476
WMS0637,ROYAL EXCHANGE B,Class A,315972.69892488525,233925.00978387168
WMS3389,KILMAINHAM C,Class B,312473.04648517724,233454.57978805673
WMS2490,RAHENY-St. ASSAM,Class B,322192.27242481546,238175.6190323978
WMS3983,WALKINSTOWN B,Class B,312124.22456943,231815.79077229154
WMS2088,BALLYMUN F,Class B,314118.06770583004,239258.73363877984
WMS1280,NORTH DOCK B,Bigbelly Bin,317800.3801960534,234652.10979154505
WMS4514,MERCHANTS QUAY C,Cast Iron,314274.65130971407,233265.51101768523
WMS1339,CLONTARF WEST A,Class A,319476.89946614945,238393.507766724
WMS1628,CLONTARF WEST E,Dog Bin,317439.8084753787,236927.80858293214
WMS4087,CLONTARF EAST A,Cast Iron,321483.08678519184,238126.9945620501
WMS1333,EDENMORE,Class A,320893.7905581965,239035.41582486103
WMS0960,RATHMINES WEST A,Class A,315653.0351535921,232099.73619585292
WMS4364,RAHENY-St. ASSAM,Cast Iron,321486.0977238339,238219.7856463884
WMS1417,CLONTARF EAST D,Class A,319226.3230801307,235882.44129390857
WMS1509,NORTH CITY,Bigbelly Bin,315469.499077408,234477.63684343596
WMS0200,MERCHANTS QUAY C,Class A,315103.1788150563,233258.09273276353
WMS0288,NORTH CITY,Class A,315348.7886611665,234515.65309725198
WMS1888,CLONTARF EAST A,Bigbelly Bin,321246.3752852316,237969.60815654104
WMS0164,KILMORE C,Class A,319540.0595141533,239580.2955159487
WMS2028,FINGLAS NORTH C,Class B,312920.36851067364,240158.7473153415
WMS5331,BEAUMONT F,Class B,317417.4204938861,238114.83053101256
WMS1802,MANSION HOUSE A,Class A,315980.4142194675,234087.24294615793
WMS2871,BALLYBOUGH A,Class B,316864.2900046724,236011.24344530085
WMS4701,SOUTH DOCK,Cast Iron,316933.6304294233,233782.07338839138
WMS1534,ROYAL EXCHANGE A,Bigbelly Bin,315523.87590422994,234182.55360328578
WMS3246,DRUMCONDRA SOUTH A,Class B,316475.1679151544,236677.77823434735
WMS1559,NORTH CITY,Class A,315709.3383729029,234382.81393296245
WMS3219,TERENURE D,Class B,314427.61835637875,229991.95446352474
WMS0438,PEMBROKE WEST B,Class A,317707.52814825583,232311.24180165544
WMS1275,NORTH DOCK C,Bigbelly Bin,317202.8427941619,234635.64611395524
WMS1987,KILMORE D,Class A,319740.9563084942,238900.2248408729
WMS1682,HARMONSTOWN A,Dog Bin,320228.2366717473,238767.47705243883
WMS5284,RAHENY-St. ASSAM,Class B,322138.528936447,238314.92357172002
WMS5348,INNS QUAY A,Class B,315301.8610117338,235856.53273631737
WMS1942,CLONTARF EAST A,Bigbelly Bin,321287.1982611692,238005.77165855514
WMS1533,ROYAL EXCHANGE A,Bigbelly Bin,315559.86078407324,234192.28326129756
WMS0206,CLONTARF WEST D,Class A,318286.2473787011,236250.65945026767
WMS2870,DRUMCONDRA SOUTH B,Class B,316671.4748439897,236061.84390221347
WMS5282,AYRFIELD,Class B,321149.6095631651,239925.00406560238
WMS0371,NORTH CITY,Class A,315849.2630707273,234486.9112929118
WMS1980,ROYAL EXCHANGE B,Class A,315717.56006529805,233689.6023301054
WMS0867,MANSION HOUSE A,Class A,316020.64550254995,234375.9394149737
WMS3824,WHITEHALL A,Class B,315792.54281380714,238946.02921023476
WMS0547,ROYAL EXCHANGE B,Class A,315586.05492014077,233714.38059003523
WMS4733,MANSION HOUSE B,Cast Iron,316777.01482939476,233592.6457967371
WMS2844,BOTANIC A,Class B,315360.62115382985,237167.1911505234
WMS3612,AYRFIELD,Class B,320504.7144579332,239328.0540126899
WMS4708,MERCHANTS QUAY B,Cast Iron,314916.70454861387,233807.23769828663
WMS1977,ROYAL EXCHANGE B,Class A,315842.502582483,233799.76549384085
WMS0835,MANSION HOUSE A,Class A,316207.97364996397,234186.08872987056
WMS0465,ROYAL EXCHANGE A,Class A,315478.35777662275,234021.83036852116
WMS0025,BALLYMUN C,Class A,315724.67583950836,240166.67247779036
WMS4051,BEAUMONT E,Cast Iron,318232.0408218894,237779.333083444
WMS4719,USHERS B,Cast Iron,314200.7050692112,234263.44156218524
WMS4106,CLONTARF EAST A,Cast Iron,320968.1796016137,237956.66696897778
WMS4214,ROTUNDA A,Cast Iron,315902.1305562085,235383.0564919691
WMS1517,ROYAL EXCHANGE A,Bigbelly Bin,315807.33606835734,234212.58539098184
WMS0872,SOUTH DOCK,Stainless Steel,317662.07586433773,234049.0813369963
WMS1589,WHITEHALL A,Class B,316046.24166679976,238803.24599998834
WMS1966,MANSION HOUSE B,Class A,315898.89862816385,233631.2479292269
WMS1775,WALKINSTOWN B,Class A,311332.62444250163,231469.84310158397
WMS3412,KILMAINHAM B,Class B,311684.9943888363,233557.15486155913
WMS5050,WHITEHALL D,Class B,316836.5310401745,238217.0930820816
WMS3434,DRUMFINN,Class B,309238.8184488926,234099.8311231316
WMS4338,SOUTH DOCK,Cast Iron,316841.0566026321,233068.2373950067
WMS0897,PEMBROKE EAST C,Bigbelly Bin,319530.36757378845,232052.6287749365
WMS0599,ROYAL EXCHANGE B,Class A,315640.6530429975,233724.22473792027
WMS3613,WHITEHALL C,Class B,316943.6255283856,240086.7508851897
WMS4172,MANSION HOUSE B,Cast Iron,316507.9155149583,233281.96439560025
WMS5338,RATHMINES WEST C,Class B,316071.23375892546,230918.72890737152
WMS1957,MOUNTJOY A,Class A,316431.0289063356,234898.25250929684
WMS1032,NORTH CITY,Class A,315984.48079259123,234957.88922264363
WMS3695,BALLYGALL B,Class B,314502.1142635457,238835.4604574264
WMS1145,ROYAL EXCHANGE A,Bigbelly Bin,315353.90812309674,234089.11922113024
WMS0934,PEMBROKE WEST C,Bigbelly Bin,316692.28465647285,232821.67486787715
WMS3998,RAHENY-FOXFIELD,Class B,322610.9847263574,238937.61627377625
WMS0076,NORTH DOCK C,Class A,317063.9592976282,234627.35943489717
WMS0212,NORTH CITY,Class A,315987.27318581176,234442.54229018826
WMS0346,NORTH CITY,Class A,315344.63221441966,234521.74153839852
WMS4009,BALLYGALL A,Cast Iron,313218.4028044241,239087.9970395617
WMS3191,RATHMINES WEST D,Class B,315703.4760048855,230591.97210911248
WMS0969,CHAPELIZOD,Class A,310293.2532487237,234515.92686936737
WMS2371,PRIORSWOOD A,Class B,319358.6702650315,240621.9640302726
WMS4057,PRIORSWOOD E,Cast Iron,318956.9427189839,240301.2785610096
WMS2252,WHITEHALL D,Class B,316907.6407127824,238312.8661793609
WMS3254,TERENURE B,Class B,313457.10118183604,230477.13769915764
WMS3463,KIMMAGE A,Class B,312665.9192855809,231520.51251416354
WMS2356,PRIORSWOOD D,Class B,319786.3162616373,239812.52452291598
WMS3370,WALKINSTOWN A,Class B,310918.9256053595,231136.96653889818
WMS4026,KILMORE A,Cast Iron,317715.94061699597,240193.7245416022
WMS0304,ROTUNDA A,Class A,315736.9634520313,235120.11229009018
WMS0691,ROYAL EXCHANGE B,Class A,315677.93814264843,233316.79020924482
WMS3625,CABRA EAST A,Class B,315041.0028966115,236029.7943440929
WMS2156,BALLYGALL C,Class B,315439.8065321995,238084.1502571691
WMS4049,BEAUMONT B,Cast Iron,318818.93739763263,239028.17101815576
WMS5315,ASHTOWN A,Class B,312380.26700527396,237245.80123231493
WMS0024,BALLYMUN C,Class A,315851.246025772,240088.66883395714
WMS0852,MANSION HOUSE A,Class A,316065.11193728587,234301.90834652164
WMS4587,MANSION HOUSE B,Cast Iron,316575.6465695094,233523.58168533805
WMS1437,ROYAL EXCHANGE A,Bigbelly Bin,315982.7945432175,234327.96544344068
WMS4253,NORTH CITY,Cast Iron,316215.4075741135,234849.46741036893
WMS5125,CARNA,Class B,308868.56300777616,233493.72974654112
WMS1461,NORTH DOCK B,Bigbelly Bin,317589.8716368045,234754.42509942915
WMS3470,BEAUMONT D,Class B,319063.8748885499,238035.73539621136
WMS3877,BALLYGALL C,Class B,314775.52629223757,237960.93325327203
WMS4105,CLONTARF EAST A,Cast Iron,321059.30518285994,238023.45640772907
WMS0085,BALLYBOUGH B,Class A,315854.09796577017,235837.36165954045
WMS1368,WHITEHALL D,Bigbelly Bin,317574.2463189884,238717.50742779448
WMS5220,CABRA EAST A,Class B,314188.8384032068,236985.6652073643
WMS5087,WHITEHALL B,Class B,315560.0646983124,239287.5043421062
WMS0403,PEMBROKE EAST A,Class A,318198.20826128375,233775.6250050396
WMS0625,MANSION HOUSE B,Class A,315922.06906155276,233726.85936454247
WMS1462,NORTH DOCK B,Bigbelly Bin,317585.15473395603,234721.14841973895
WMS0466,ROYAL EXCHANGE A,Class A,315489.8756693475,234023.47707882023
WMS4684,RATHMINES WEST C,Cast Iron,315932.31327342475,231715.56749096708
WMS1155,DRUMFINN,Bigbelly Bin,309778.86793114437,233695.5766876167
WMS4447,RATHMINES EAST A,Cast Iron,316883.7162955341,232302.23427038552
WMS0113,MOUNTJOY A,Class A,316408.61277555313,234732.14589955818
WMS3975,SOUTH DOCK,Class B,317296.4490042013,233888.65296223282
WMS0195,NORTH DOCK C,Class A,316330.55185370136,234521.14036308555
WMS0975,MANSION HOUSE B,Class A,316029.1197336031,233547.57890411842
WMS3782,BALLYGALL C,Class B,314920.3164491008,238528.11658752908
WMS2453,AYRFIELD,Class B,321051.67435366736,239859.71896645648
WMS1961,KILMORE D,Class A,319344.4225129574,239117.42472121675
WMS1719,KILMAINHAM C,Dog Bin,312346.1129594912,233061.22082504982
WMS0828,MANSION HOUSE A,Class A,316087.7299296628,234253.45839965035
WMS1661,DUBBER,Dog Bin,314762.649652232,240920.2186978979
WMS4034,KILMORE A,Cast Iron,317626.25597737834,240503.7028214267
WMS1652,BOTANIC A,Dog Bin,315055.2983333706,236818.8634633216
WMS0658,ROYAL EXCHANGE B,Class A,315940.33944600855,233884.97133458455
WMS1041,ROYAL EXCHANGE A,Class A,315979.4967145758,233970.96742899631
WMS1928,ROYAL EXCHANGE B,Class A,315614.134608979,233771.38076291955
WMS1120,NORTH CITY,Bigbelly Bin,315900.0159985418,234378.62644070742
WMS5320,CRUMLIN C,Class B,313730.6947587718,232651.87937785243
WMS3934,GRANGE D,Class B,322005.055959049,239099.88428191634
WMS0118,MOUNTJOY A,Class A,316533.1931690657,234761.42128519327
WMS3753,RAHENY-FOXFIELD,Class B,323100.92444417934,238397.5025831434
WMS0450,WOOD QUAY A,Class A,315178.0515805757,234113.8507010003
WMS2008,FINGLAS NORTH C,Class B,312958.8840228724,239766.30044449962
WMS4374,MANSION HOUSE B,Cast Iron,316747.44218733395,233428.55470933006
WMS2456,AYRFIELD,Class B,320802.6574592375,239990.41873157545
WMS4097,RAHENY-St. ASSAM,Cast Iron,321675.13158708,238206.98685212346
WMS5093,FINGLAS NORTH A,Class B,312271.2994425919,239274.00600905227
WMS1050,ROYAL EXCHANGE A,Class A,315976.5706596312,234366.04933870333
WMS5194,MANSION HOUSE A,Class B,316536.2781992309,234178.9138062158
WMS2987,SAINT KEVIN'S,Class B,315384.59355711803,233017.16589355966
WMS2549,GRACE PARK,Class B,318208.9414288146,236951.73368507635
WMS5146,CRUMLIN B,Class B,313238.05258309783,232342.79779698403
WMS1993,CLONTARF EAST C,Class A,319475.43551739724,235876.57187632157
WMS5138,INCHICORE B,Class B,310152.27769239416,232444.03328617383
WMS1114,NORTH CITY,Bigbelly Bin,315648.0487421965,234276.82697660755
WMS4665,KILMORE A,Cast Iron,317325.52336024714,240032.93026531138
WMS3531,BALLYGALL B,Class B,314197.7048145059,239017.00842969213
WMS0684,MANSION HOUSE B,Class A,316036.29263511515,233215.65517541004
WMS1844,DRUMCONDRA SOUTH C,Class B,315964.0955112321,236860.5755435631
WMS4727,FINGLAS NORTH C,Cast Iron,313166.28978180914,239099.30405166605
WMS2733,CABRA EAST A,Class B,314404.50908706733,236862.13789442184
WMS3553,KILMAINHAM C,Class B,312018.5540189298,233450.1750377234
WMS5199,RAHENY-GREENDALE,Class B,322677.66856770683,238924.42720810592
WMS4560,CARNA,Cast Iron,309387.89475318126,233707.9721025888
WMS3775,PEMBROKE EAST A,Class B,318744.6237949032,233820.47561816513
WMS0287,DRUMFINN,Class A,309032.67488145013,233765.93556632136
WMS0033,FINGLAS NORTH C,Class A,313435.81668405165,239077.27466717846
WMS4344,MANSION HOUSE B,Cast Iron,316425.8345759192,232805.39990396524
WMS0530,ROYAL EXCHANGE A,Class A,315606.1523220687,234218.7820273456
WMS4688,KILMORE B,Cast Iron,318522.9349530788,239509.9342893846
WMS1318,WHITEHALL C,Class A,316770.4368712204,239715.089971426
WMS2861,MOUNTJOY B,Class B,316217.90624831006,235635.73117659613
WMS3780,PRIORSWOOD D,Class B,319959.2843343095,239590.7828556341
WMS1434,ASHTOWN A,Class A,311617.432883295,236882.72607551757
WMS3961,NORTH DOCK B,Class B,317801.16395999095,235068.0980512168
WMS4453,SAINT KEVIN'S,Cast Iron,315895.97778813925,232605.48740207253
WMS4212,ROTUNDA A,Cast Iron,315942.0823529873,235438.1753240104
WMS1518,ROYAL EXCHANGE A,Bigbelly Bin,315568.6344013975,234149.94306211988
WMS3072,PEMBROKE EAST D,Class B,319037.19892037846,231425.04464732966
WMS5280,CLONTARF EAST D,Class B,319108.4472306814,236822.31211083932
WMS1912,NORTH DOCK C,Bigbelly Bin,316271.6273833355,234499.49302152396
WMS0988,MERCHANTS QUAY C,Class A,314629.8649635082,233371.7831437701
WMS2916,ARRAN QUAY C,Class B,314249.11633201956,234337.14140561622
WMS2112,BALLYMUN E,Class B,315450.8462833387,239064.9530105511
WMS1465,PEMBROKE WEST C,Class A,316489.1338753435,232658.94663281337
WMS4202,MOUNTJOY B,Cast Iron,316092.4362846351,235365.92148953472
WMS2164,BALLYBOUGH B,Class B,316287.1864879693,235755.56501309562
WMS2814,ASHTOWN A,Class B,311626.09563197417,237221.16100377947
WMS4369,SOUTH DOCK,Cast Iron,317059.29947542085,233120.7629830073
WMS3685,KIMMAGE B,Class B,313647.42832398275,231659.0843917651
WMS5113,CABRA WEST D,Class B,313587.8903560876,235770.06312090287
WMS1490,NORTH CITY,Class A,315424.5564865039,234527.57882753471
WMS4314,NORTH CITY,Cast Iron,316040.3512182713,234978.85237742699
WMS3075,PEMBROKE EAST D,Class B,319248.8635542401,231226.14794517218
WMS5063,INNS QUAY C,Class B,315272.67185059533,234859.79349860642
WMS3199,RATHMINES WEST A,Class B,314893.4613348837,232264.16187397586
WMS5074,BALLYGALL A,Class B,313593.81803625316,238415.47088883934
WMS5167,KIMMAGE D,Class B,313333.43900252465,230688.95853290873
WMS1099,MERCHANTS QUAY A,Bigbelly Bin,314882.16527964605,233915.98989857046
WMS5041,BEAUMONT C,Class B,319367.2027941628,238570.82368320719
WMS1463,PEMBROKE WEST C,Bigbelly Bin,316982.67499324656,232922.64142560374
WMS4510,MERCHANTS QUAY C,Cast Iron,314927.7043481949,233431.5067106132
WMS4298,ROTUNDA B,Cast Iron,315274.42646305903,234718.86822577452
WMS3621,WHITEHALL A,Class B,316787.40698242886,238148.70614000116
WMS1674,ASHTOWN A,Dog Bin,311529.19838422263,237460.75657009875
WMS5171,CABRA EAST B,Class B,314222.73951686407,236126.84533095264
WMS3116,RATHMINES EAST B,Class B,317299.4858618729,231881.94522329693
WMS0775,SAINT KEVIN'S,Class A,315977.10709575994,232560.9744268194
WMS3700,BALLYMUN A,Class B,314333.0569938307,240554.06047464965
WMS0347,NORTH CITY,Class A,315334.0591229415,234518.03817277495
WMS0608,ROYAL EXCHANGE B,Class A,315774.87765889557,233622.75940317768
WMS4389,SOUTH DOCK,Cast Iron,316964.8016922213,233490.96761291195
WMS2318,CLONTARF WEST A,Class B,319254.26655887614,238208.9817088012
WMS3417,CHAPELIZOD,Class B,310487.60798069654,233662.76679980164
WMS0907,PEMBROKE WEST C,Bigbelly Bin,317558.0801982208,232859.1164217136
WMS4444,PEMBROKE WEST B,Cast Iron,317848.2423769709,232428.54098391448
WMS1445,SAINT KEVIN'S,Bigbelly Bin,315603.3860888023,233083.79195554252
WMS3971,BALLYGALL C,Class B,315447.47313065955,239051.92800805537
WMS1588,CLONTARF WEST D,Class B,317417.4883894416,236119.64112109426
WMS3892,ASHTOWN B,Class B,311603.93871955015,236761.2683871321
WMS0243,NORTH CITY,Class A,315862.06669331214,234573.07480705137
WMS3916,BOTANIC B,Class B,315803.5373451333,236774.91290170822
WMS1301,MANSION HOUSE A,Bigbelly Bin,316478.3311005602,234409.65617976547
WMS1691,CABRA EAST A,Class A,314440.6459729991,236457.81860727075
WMS5265,TERENURE D,Class B,314431.3030719204,230077.74558844956
WMS0270,NORTH CITY,Class A,315626.0376148661,234595.9797941447
WMS1223,NORTH DOCK C,Bigbelly Bin,316526.0849426554,234495.7026291235
WMS0434,MERCHANTS QUAY E,Class A,314467.1098317824,232585.4551444681
WMS2653,CLONTARF EAST E,Class B,320236.7247685648,237274.24020672077
WMS2969,SOUTH DOCK,Class B,317560.81427244283,233858.20564138904
WMS1102,PEMBROKE WEST B,Bigbelly Bin,317808.585648791,232509.53406190075
WMS0391,PEMBROKE EAST A,Class A,318104.4916261602,233858.55521528466
WMS5055,GRANGE E,Class B,321389.0224916404,238504.53948224263
WMS0681,MANSION HOUSE B,Class A,316166.5907918301,233257.43142474277
WMS1161,PEMBROKE WEST A,Bigbelly Bin,317736.39068715833,233411.6296073042
WMS4692,WOOD QUAY A,Cast Iron,315159.7716443093,233484.42715130997
WMS0570,ROYAL EXCHANGE A,Class A,315555.3471581931,233322.83993291724
WMS0817,MANSION HOUSE B,Class A,316534.4577242571,233731.75273856876
WMS2488,RAHENY-St. ASSAM,Class B,322381.0629682758,238113.31192046823
WMS4523,NORTH CITY,Cast Iron,315331.39796170796,234495.12836391182
WMS0577,ROYAL EXCHANGE A,Class A,315287.37088333623,233840.8588341389
WMS5095,FINGLAS NORTH A,Class B,312013.03375159064,239083.28147312035
WMS4456,USHERS A,Cast Iron,313347.2008692589,233762.3617655844
WMS0698,SAINT KEVIN'S,Class A,315744.3516804606,233097.39239783972
WMS2919,ARRAN QUAY C,Class B,313926.5695029054,234360.71926383616
WMS5005,WHITEHALL D,Class B,316704.5738074086,237492.93999963044
WMS0039,CLONTARF EAST D,Class A,319140.03586399974,235889.18969362843
WMS1733,BALLYMUN B,Class A,315147.7001598928,240134.87349014098
WMS1746,CHAPELIZOD,Bigbelly Bin,310316.84438135533,234490.39803219485
WMS2276,BEAUMONT F,Class B,318083.7530313059,238685.4814280687
WMS1930,ROYAL EXCHANGE B,Class A,315557.48442552035,233440.88377120002
WMS2723,CABRA EAST A,Class B,315044.11919197923,236070.80197096485
WMS0216,NORTH CITY,Class A,315950.7827551975,234551.47588342597
WMS0443,RATHMINES EAST A,Class A,316434.7967600288,231930.0047166097
WMS2576,GRACE PARK,Class B,317163.2201326642,237567.00873380728
WMS4347,MANSION HOUSE B,Cast Iron,316575.3311995481,233081.03525975771
WMS1917,ROYAL EXCHANGE A,Class A,315532.86097557517,233404.40836694246
WMS5191,MANSION HOUSE A,Class B,316572.87698068866,234172.34453181588
WMS2206,WHITEHALL A,Class B,316150.41576243384,238746.44517471638
WMS1499,RATHMINES WEST C,Class A,315643.9605058381,231434.34846270026
WMS1836,ROYAL EXCHANGE A,Class A,315784.78466714505,234031.3688008571
WMS0590,WOOD QUAY A,Class A,315136.45147904137,233675.82360041083
WMS1891,DRUMCONDRA SOUTH B,Class A,316386.423184234,236119.22919581766
WMS5072,FINGLAS SOUTH B,Class B,313513.41513875336,238471.2953389514
